n 63.196411 72.079269
n 44.262028 54.521564
n 64.689255 -0.460703
n 68.102020 48.678768
n 7.921966 56.082775
n 49.898003 37.006096
n 25.302664 36.169582
n 16.930006 86.829353
n 33.983303 93.586151
n 99.920273 31.220739
n 48.841900 53.720863
n 34.395000 73.490456
n 39.240200 45.964249
n 47.992558 20.220205
n 61.257229 54.186420
n 9.087220 47.370136
n 6.186185 61.665005
n 87.166687 51.846039
n 50.514542 34.689163
n 25.780235 31.954651
n 27.427267 63.334507
n 95.327820 42.728531
n 56.932224 107.584724
n 102.109818 76.175018
n 51.547283 61.728531
n 46.570473 59.410080
n 24.414766 26.295494
n 52.890987 48.703396
n 52.211903 44.202568
n 59.681946 44.243038
n 16.583097 42.583858
n 57.953514 43.236794
n 19.690149 73.612122
n 82.589508 55.034740
n 43.660145 85.209854
n 54.313984 25.204655
n 28.073376 3.839572
n 73.129143 18.978788
n 7.706429 83.881851
n 29.226179 45.655758
n 86.418823 75.591042
n 21.006842 24.925457
n 67.563400 80.720032
n 81.280022 30.506489
n 81.731186 90.709366
n 65.206085 36.540367
n 46.588284 73.879906
n 41.288570 26.751751
n 77.823593 87.917114
n 19.205906 75.962593
n 62.248161 58.569096
n 44.272148 46.544369
n 39.095242 13.485479
n 50.092854 95.445503
n 35.482624 83.069656
n 19.852570 65.319260
n 26.123247 34.065357
n 29.609198 53.352974
n 5.694619 41.598682
n 47.900249 60.905476
n 67.819954 67.771767
n 40.808689 -3.019127
n 85.717896 18.251686
n 17.679256 24.492044
n 15.919479 57.956112
n 78.520172 49.141964
n 59.904713 72.811424
n 46.074829 22.630074
n 40.379169 78.755539
n 66.683754 105.727715
n 65.785255 16.720951
n 61.222214 47.270363
n 81.021133 49.128803
n 45.274490 48.291092
n 48.399982 15.325549
n 54.844223 49.133358
n 84.652420 63.911018
n 80.619881 14.118780
n 84.619987 70.230659
n 31.671223 76.796913
n 56.744801 83.145096
n 17.126375 45.403561
n 35.281292 36.311192
n 15.171671 -1.282083
n 58.163868 -0.751628
n 18.879112 33.343983
n 34.975388 33.268509
n 28.236706 26.943542
n 36.842396 66.274414
n 23.929415 48.377605
n 39.456150 102.427902
n 75.454697 73.892685
n 21.969486 63.032326
n 64.385452 77.033241
n 18.695805 22.731369
n 82.975914 114.419022
n 77.414146 56.083126
c 50.000000 50.000000
n 58.876808 64.633774
n 84.168800 31.997402
n 20.648869 57.342129
n 62.840118 73.013870
n 45.047474 53.902630
n 64.463425 -1.434881
n 67.995354 48.579880
n 7.066758 55.564358
n 49.909466 37.908840
n 24.860922 35.272366
n 17.045401 87.822701
n 33.781506 94.565765
n 100.911331 31.356352
n 49.449200 54.515167
n 33.436749 73.204353
n 39.414310 45.873161
n 47.465748 19.370100
n 60.932392 54.245167
n 8.309499 47.998798
n 5.190788 61.760754
n 87.783905 52.633011
n 50.405266 34.818008
n 24.921356 31.442337
n 26.479315 63.015980
n 96.169342 42.188751
n 56.893696 108.584175
n 103.104691 76.070496
n 51.416439 60.737091
n 46.821648 59.163841
n 24.785936 25.366997
n 52.927979 48.593853
n 52.320057 43.954861
n 59.339314 44.519794
n 15.983236 41.783916
n 57.823570 43.196472
n 19.023439 73.661392
n 83.583618 54.927166
n 44.101505 86.107071
n 55.213490 24.767872
n 28.337543 2.875121
n 72.514977 19.768049
n 7.457807 84.850784
n 30.076666 46.181805
n 85.987000 76.492836
n 21.885939 25.402103
n 68.496475 80.359161
n 81.964378 29.777500
n 81.940994 91.687454
n 64.288757 36.839310
n 47.579723 74.009605
n 41.198925 27.747768
n 78.793289 88.160492
n 19.835638 76.432060
